,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/lung_atlas/metrics/unscaled/full_feature/bbknn_knn,0.6266975079,0.4263398092,,,,,0.7496580027,,0.5809751229,0.4552346004,0.465877712,0.7782884578,,
/immune_cell_hum/metrics/unscaled/hvg/bbknn_knn,0.7091365858,0.5877088029,,,,,0.4515870192,,0.992747691,0.4810654913,0.4501127155,0.7035056298,,0.8443922571
/immune_cell_hum/metrics/unscaled/full_feature/bbknn_knn,0.6736762138,0.5148714346,,,,,0.4421667745,,0.9906525253,0.4772626383,0.431825807,0.8060263653,,0.8619354133
/immune_cell_hum_mou/metrics/unscaled/hvg/bbknn_knn,0.5702981126,0.4936488386,,,,,0.248603352,,0.9317527546,0.4673567613,0.3479020979,0.7887029289,,0.6824555775
/immune_cell_hum_mou/metrics/unscaled/full_feature/bbknn_knn,0.5513698189,0.3678281662,,,,,0.1446311176,,0.9305940474,0.4577063464,0.1501147712,0.8862162146,,0.6592572496
/simulations_1_1/metrics/unscaled/hvg/bbknn_knn,0.944041398,0.9720034603,,,,,0.155027933,,1,0.4409770701,0.4362063697,0.8307804788,,
/simulations_1_1/metrics/unscaled/full_feature/bbknn_knn,0.9231125274,0.9380114703,,,,,0.2492339122,,1,0.3934374014,0.5849702041,0.9384135688,,
/simulations_2/metrics/unscaled/hvg/bbknn_knn,0.5731950944,0.620104702,,,,,0.8030241935,,1,0.5030203701,0.2774254598,0.9090516358,,
/simulations_2/metrics/unscaled/full_feature/bbknn_knn,0.4431338224,0.242088315,,,,,0.4342670817,,1,0.3327125307,0.390642721,0.8832223997,,
/pancreas/metrics/scaled/hvg/bbknn_knn,0.8610936775,0.9152754021,,,,,0.0886075949,,0.993727274,0.2735425343,0.4046643662,0.6630503481,,
/pancreas/metrics/scaled/full_feature/bbknn_knn,0.8170199362,0.8828506568,,,,,0.0903225806,,0.9832854535,0.2561030762,0.3934204304,0.6523469777,,
/lung_atlas/metrics/scaled/hvg/bbknn_knn,0.5570642079,0.4535897385,,,,,0.731328807,,0.7526499205,0.3147938279,0.4037166086,0.8095151738,,
/lung_atlas/metrics/scaled/full_feature/bbknn_knn,0.5069990981,0.37391107,,,,,0.7902542373,,0.8108321652,0.2593027834,0.3493579866,0.7864789963,,
/immune_cell_hum/metrics/scaled/hvg/bbknn_knn,0.666260653,0.5972875337,,,,,0.4522068571,,0.9795420413,0.4196889393,0.468039468,0.6230678649,,0.8581253557
/immune_cell_hum/metrics/scaled/full_feature/bbknn_knn,0.6620338844,0.5936826131,,,,,0.41411364,,0.9716018422,0.4461786642,0.5003833751,0.6423611111,,0.8474143893
/immune_cell_hum_mou/metrics/scaled/hvg/bbknn_knn,0.3942608078,0.2454528956,,,,,0.0161564626,,0.8850430985,0.4585065992,0.2044843502,0.8395046072,,0.7980219842
/immune_cell_hum_mou/metrics/scaled/full_feature/bbknn_knn,0.3749867472,0.2241383833,,,,,0.0185562344,,0.8876712521,0.4004654532,0.2079651587,0.8468306849,,0.8696589328
/simulations_1_1/metrics/scaled/hvg/bbknn_knn,0.9308610308,0.9555135004,,,,,0.159611381,,1,0.7488907545,0.4569461229,0.7062315581,,
/simulations_1_1/metrics/scaled/full_feature/bbknn_knn,0.9120756726,0.9113551876,,,,,0.1474844935,,1,0.7298791883,0.5115243811,0.610511434,,
/simulations_2/metrics/scaled/hvg/bbknn_knn,0.2122640506,0.1848315873,,,,,0.41728434,,1,0.7793644986,0.2742611049,0.8998182391,,
/simulations_2/metrics/scaled/full_feature/bbknn_knn,0.165140969,0.0889846579,,,,,0.398507772,,1,0.6256247247,0.2787854193,0.8893096356,,
/pancreas/metrics/unscaled/hvg/scvi_embed,0.9144647105,0.9492497974,0.5955309793,0.8639454015,0.9437242202,0.4753321372,0.0985915493,0.4845133768,0.990548145,0.0158263294,0.304252237,0.9995876354,,
/pancreas/metrics/unscaled/full_feature/scvi_embed,0.8744828887,0.9245313016,0.5826019421,0.8567196233,0.9060886547,0.486546634,0.0979020979,0.4959421158,0.8377030188,0.001627775,0.1814484048,0.9988451723,,
/lung_atlas/metrics/unscaled/hvg/scvi_embed,0.7445738538,0.587997388,0.5378407612,0.8963391377,0.9366728134,0.6165914068,0.8465723613,0.4667712338,0.6865708897,0.0173519908,0.1624653875,0.9854454406,,
/lung_atlas/metrics/unscaled/full_feature/scvi_embed,0.7311489234,0.5919411829,0.5323559903,0.8957896366,0.9414485312,0.4308222766,0.8555176337,0.5135470713,0.5709640518,0.0008082657,0.1707538004,0.9810151759,,
/immune_cell_hum/metrics/unscaled/hvg/scvi_embed,0.8167833262,0.8295572314,0.5710045993,0.874853584,0.9514225543,0.529988236,0.7783198971,0.4933261569,0.9844191559,0.0249086818,0.2662025411,0.99148444,,0.8268463471
/immune_cell_hum/metrics/unscaled/full_feature/scvi_embed,0.7864453461,0.7966061676,0.5656484365,0.874697521,0.9481620943,0.6410292895,0.7966425969,0.493098909,0.9792765044,0.0276378974,0.252525703,0.9927284005,,0.8418282965
/immune_cell_hum_mou/metrics/unscaled/hvg/scvi_embed,0.687811272,0.5440359778,0.5180355255,0.9174808686,0.8696140605,0.5282749243,0.1837590545,0.3976302221,0.9215581565,0.0016514175,0.0786306838,0.9883645096,,0.934885749
/immune_cell_hum_mou/metrics/unscaled/full_feature/scvi_embed,0.6631406178,0.4211250188,0.5140072443,0.8961649152,0.7851831327,0.5587399898,0.2405699916,0.4146535322,0.8806307983,0.000877315,0.0623658787,0.9926266732,,0.9387364851
/simulations_1_1/metrics/unscaled/hvg/scvi_embed,0.9996558414,0.9999455886,0.7211556584,0.8580749524,0.9776076372,,0.9975429975,0.496783935,1,0.0094025973,0.4299756712,1,,
/simulations_1_1/metrics/unscaled/full_feature/scvi_embed,0.8372283327,0.6938785958,0.7672435641,0.669887021,0.8027942527,,1,0.5308207814,0.9392060669,0.0014687417,0.0127668893,1,,
/simulations_2/metrics/unscaled/hvg/scvi_embed,0.3666686341,0.298444205,0.4953033025,0.9095050828,0.9588352917,,0.5568271269,0.5322660431,0.9866807577,0.0006202198,0.2475447257,0.9344073939,,
/simulations_2/metrics/unscaled/full_feature/scvi_embed,0.424298916,0.2917114325,0.5089620193,0.9110954131,0.9394616063,,0.5102005231,0.5326087438,0.9980567934,4.65033448645569E-05,0.079258843,0.9586008947,,
/pancreas/metrics/unscaled/hvg/scanvi_embed,0.9215370421,0.9476104893,0.6294895709,0.8510651794,0.934141119,0.4657769633,0.0897435897,0.4845133927,0.9901342649,0.0132905907,0.2983904938,0.9997946196,,
/pancreas/metrics/unscaled/full_feature/scanvi_embed,0.8979026255,0.9403492307,0.5925235748,0.8580273945,0.8994549126,0.4489724186,0.1007194245,0.4959420376,0.8886023339,0.0057680921,0.1814873139,0.9992194817,,
/lung_atlas/metrics/unscaled/hvg/scanvi_embed,0.8555275135,0.8071308655,0.6021136269,0.885070536,0.8927363542,0.6765738524,0.8537117904,0.466771245,0.7467075141,0.0068260198,0.1283315791,0.9986720403,,
/lung_atlas/metrics/unscaled/full_feature/scanvi_embed,0.7946713012,0.7050721863,0.5619164743,0.8885289548,0.9056209651,0.5373472657,0.870246085,0.5135471094,0.6301471448,0.0033401372,0.1439711212,0.995949211,,
/immune_cell_hum/metrics/unscaled/hvg/scanvi_embed,0.8465810078,0.8761672129,0.6180700958,0.8723392473,0.9381707801,0.6308118455,0.8441354996,0.4933261205,0.9871065149,0.0233714612,0.2477965759,0.9981228506,,0.8469229023
/immune_cell_hum/metrics/unscaled/full_feature/scanvi_embed,0.8502018893,0.8839770864,0.606601581,0.8701167906,0.9181368332,0.6590248404,0.817547319,0.4930989607,0.9686152269,0.0219576449,0.2462847182,0.9985323029,,0.8446001552
/immune_cell_hum_mou/metrics/unscaled/hvg/scanvi_embed,0.7468489915,0.6124767644,0.5691624433,0.89121858,0.7975270689,0.6517520888,0.0764833968,0.3976302221,0.8804773012,0.0002781225,0.0681810192,0.9963868145,,0.9057216166
/immune_cell_hum_mou/metrics/unscaled/full_feature/scanvi_embed,0.7004624029,0.4557613977,0.5474414118,0.8888943972,0.7213607053,0.6926355542,0.0754766601,0.4146535322,0.92507415,0.0010459367,0.0593327933,0.9966597784,,0.9325221279
/simulations_1_1/metrics/unscaled/hvg/scanvi_embed,1,1,0.7603160739,0.86605348,0.9570329318,,1,0.496783935,1,0.0078789628,0.4664309512,1,,
/simulations_1_1/metrics/unscaled/full_feature/scanvi_embed,0.878579851,0.7871652629,0.8046414554,0.7431859626,0.9333972018,,1,0.5308207814,0.9462979287,0.0025331514,0.0474550655,1,,
/simulations_2/metrics/unscaled/hvg/scanvi_embed,0.9781250593,0.9810867502,0.5635088012,0.9418586656,0.9295079751,,0.9996879875,0.5322660431,1,0.0003021349,0.1285119528,1,,
/simulations_2/metrics/unscaled/full_feature/scanvi_embed,0.8016253991,0.6381100646,0.6122606844,0.9197006402,0.8074390328,,0.7245953834,0.5326087438,1,3.01700685169104E-05,0.0195035874,1,,
/pancreas/metrics/unscaled/hvg/conos_knn,0.907179834,0.9471971498,,,,,0.0880503145,,0.8521793882,0.3479495965,0,0.9981468104,,
/pancreas/metrics/unscaled/full_feature/conos_knn,0.9143757313,0.9499511072,,,,,0.0886075949,,0.8522483938,0.3353901494,0,0.9977751722,,
/lung_atlas/metrics/unscaled/hvg/conos_knn,0.7141656434,0.5518887761,,,,,0.3842459174,,0.815876976,0.402054439,0,0.9954348779,,
/lung_atlas/metrics/unscaled/full_feature/conos_knn,0.6928235446,0.495660996,,,,,0.8336933045,,0.7611293869,0.3916714198,0,0.9959109614,,
/immune_cell_hum/metrics/unscaled/hvg/conos_knn,0.8066584893,0.7545995008,,,,,0.8038400163,,0.9846085863,0.5368176882,0,0.9942912545,,0.8641222352
/immune_cell_hum/metrics/unscaled/full_feature/conos_knn,0.823063757,0.7769338897,,,,,0.7287855532,,0.9925704112,0.5360143107,0,0.9961019111,,0.8733202646
/immune_cell_hum_mou/metrics/unscaled/hvg/conos_knn,0.6396225996,0.4929528615,,,,,0.0568024678,,0.9343427664,0.2334850874,0,0.9863552044,,0.5283393375
/immune_cell_hum_mou/metrics/unscaled/full_feature/conos_knn,0.5951841904,0.3283592863,,,,,0.0861663794,,0.9057039954,0.2497934614,0,0.9883644675,,0.3929522777
/simulations_1_1/metrics/unscaled/hvg/conos_knn,0.9990559757,0.9996101776,,,,,1,,1,0.1860106105,0,1,,
/simulations_1_1/metrics/unscaled/full_feature/conos_knn,0.9993315684,0.9997400168,,,,,1,,1,0.1922150734,0,1,,
/simulations_2/metrics/unscaled/hvg/conos_knn,0.609041715,0.3148393976,,,,,0.4583066068,,1,0.0017176351,0,1,,
/simulations_2/metrics/unscaled/full_feature/conos_knn,0.5968123318,0.2483345627,,,,,0.5411229135,,1,0.001994828,0,1,,
/pancreas/metrics/scaled/hvg/conos_knn,0.8570442652,0.9016082843,,,,,0.064516129,,0.9959385215,0.4060089444,0.0032508425,0.9953630898,,
/pancreas/metrics/scaled/full_feature/conos_knn,0.8613677411,0.9023566234,,,,,0.0627802691,,0.9957750369,0.4410280665,0.0315059245,0.987424388,,
/lung_atlas/metrics/scaled/hvg/conos_knn,0.48885344,0.3557098492,,,,,0.3056112224,,0.9391925254,0.291659263,0.0239861715,0.9458595404,,
/lung_atlas/metrics/scaled/full_feature/conos_knn,0.4894183286,0.368748154,,,,,0.5472411187,,0.9410455015,0.3474501856,0.0309016303,0.9362351002,,
/immune_cell_hum/metrics/scaled/hvg/conos_knn,0.6900993608,0.672267173,,,,,0.4263875434,,0.9941902312,0.4604255868,0.0008936397,0.9891662533,,0.751189242
/immune_cell_hum/metrics/scaled/full_feature/conos_knn,0.7058943958,0.6833116162,,,,,0.4525397726,,0.9938811014,0.5203026575,0.0019558705,0.9872165377,,0.8406039599
/immune_cell_hum_mou/metrics/scaled/hvg/conos_knn,0.2262769687,0.14431696,,,,,0.020979021,,0.9453361239,0.2802082775,0.0085576044,0.9643692031,,0.849610715
/immune_cell_hum_mou/metrics/scaled/full_feature/conos_knn,0.3307766338,0.2217590754,,,,,0.0509090909,,0.9421978022,0.2950638404,0.0142240718,0.9596276829,,0.604587041
/simulations_1_1/metrics/scaled/hvg/conos_knn,0.9827225452,0.9890631769,,,,,0.2712090848,,1,0.519843371,0.0052714725,1,,
/simulations_1_1/metrics/scaled/full_feature/conos_knn,0.9912911684,0.994646028,,,,,0.9900990099,,1,0.4546392728,0.0027396045,1,,
/simulations_2/metrics/scaled/hvg/conos_knn,0.2787335524,0.2269698315,,,,,0.5183953901,,1,0.4483198751,0.0358536398,0.9733964082,,
/simulations_2/metrics/scaled/full_feature/conos_knn,0.3039317242,0.2514235938,,,,,0.5155700957,,1,0.4572725315,0.0362784191,0.9733319709,,
/pancreas/metrics/unscaled/hvg/combat_full,0.9010552059,0.9419816537,0.5989914387,0.8975896426,0.9999848805,0.3559895664,0.1060606061,0.4865909042,0.8514000577,0.0053740564,0.1084035339,0.9995678904,0.6151286866,
/pancreas/metrics/unscaled/full_feature/combat_full,0.8049258902,0.8405030948,0.5516572706,0.87739956,0.9999783125,0.8829232236,0.1044776119,0.5118698012,0.7801610746,0.0004807588,0.0777312237,0.998987023,0.2071099253,
/lung_atlas/metrics/unscaled/hvg/combat_full,0.7073903179,0.464139199,0.5622392073,0.9003257627,0.9999845581,0.7692927015,0.715034965,0.4920056444,0.4369880678,0.0150550004,0.070931829,0.9939433256,0.4998697435,
/lung_atlas/metrics/unscaled/full_feature/combat_full,0.6903879649,0.4545454509,0.5442073084,0.9073619672,0.9999403881,0.8843614118,0.711033275,0.4643627219,0.4925070686,0.0059417038,0.0516127996,0.9953564594,0.4194133226,
/immune_cell_hum/metrics/unscaled/hvg/combat_full,0.7426193437,0.6057862779,0.5582710356,0.8603851719,0.9999925694,0.7094066831,0.653931467,0.4968393833,0.9536072986,0.0202464273,0.1103969541,0.994809284,0.4247883494,0.847386096
/immune_cell_hum/metrics/unscaled/full_feature/combat_full,0.7013775387,0.5420392639,0.5669279024,0.8568171312,0.999987624,0.9144061725,0.7351820156,0.5586407185,0.9444418786,0.0130644918,0.077394264,0.9955042359,0.1882326178,0.8637785732
/immune_cell_hum_mou/metrics/unscaled/hvg/combat_full,0.616374238,0.4185173656,0.4885634081,0.932872221,0.9999932757,0.7780107399,0.1609421001,0.4050479531,0.8711574238,0.0059398865,0.0672132615,0.9835389235,0.3759897952,0.3093373186
/immune_cell_hum_mou/metrics/unscaled/full_feature/combat_full,0.6230207273,0.387489031,0.4701056983,0.9131315522,0.9999842429,0.8644576386,0.2116820378,0.3831977397,0.8167005629,0.0010975452,0.0463784504,0.9917643484,0.2418580398,0.9089861167
/simulations_1_1/metrics/unscaled/hvg/combat_full,0.999632407,0.9998699576,0.6274745911,0.981026607,0.999995991,,0.9975429975,0.4812692925,1,0.0604758326,0.4541010985,1,0.5243780895,
/simulations_1_1/metrics/unscaled/full_feature/combat_full,0.994799913,0.9969050746,0.6480081528,0.9798769847,0.9999972888,,1,0.5371604823,1,0.0902399579,0.4317384881,1,0.4773246493,
/simulations_2/metrics/unscaled/hvg/combat_full,0.4814670464,0.2396667855,0.5197076872,0.9882130095,0.9999893291,,0.5931330472,0.5003723605,0.9984148855,0.0029811905,0.1660260934,0.9598981649,0.3694195157,
/simulations_2/metrics/unscaled/full_feature/combat_full,0.5502660491,0.2668016643,0.5271846671,0.9752417457,0.9999778353,,0.4633162805,0.5047109104,0.9996911407,0.0002166842,0.0380383476,0.9974989457,0.2562695612,
/pancreas/metrics/scaled/hvg/combat_full,0.9122174888,0.9423024581,0.6277858019,0.8629165484,0.9999997802,0.421504521,0.128440367,0.8162370026,0.985943173,0.0006022309,0.0963633449,1,0.2498452738,
/pancreas/metrics/scaled/full_feature/combat_full,0.8055586041,0.7195506472,0.5681798011,0.8620042334,0.9999997636,0.76956885,0.1272727273,0.7665617168,0.9676092666,0.001983518,0.0680303291,0.9993288328,0.0297391956,
/lung_atlas/metrics/scaled/hvg/combat_full,0.6983523305,0.4166899753,0.5671608597,0.8768024379,1.0000001446,0.7608909449,0.6392552366,0.4702502433,0.5704457007,0.0166708495,0.072439992,0.9947458415,0.2503448131,
/lung_atlas/metrics/scaled/full_feature/combat_full,0.693950105,0.4596177863,0.5432169996,0.8910451337,1.0000001225,0.7541109031,0.8525798526,0.4565178975,0.453482856,0.0100810458,0.0540613778,0.9960564411,0.0310443679,
/immune_cell_hum/metrics/scaled/hvg/combat_full,0.7407268989,0.6545042925,0.5677013919,0.8602720408,0.9999998577,0.7833987811,0.8103268695,0.5390975958,0.9396295607,0.0343012802,0.1166193552,0.9969588286,0.2532444681,0.8412929742
/immune_cell_hum/metrics/scaled/full_feature/combat_full,0.7083889165,0.6031227608,0.5669806749,0.8593324786,0.9999998581,0.7561853714,0.787037881,0.5877046501,0.9403769345,0.0212451209,0.0711688459,0.9965316393,0.0418661532,0.8396691119
/immune_cell_hum_mou/metrics/scaled/hvg/combat_full,0.6148921421,0.4037732319,0.4701939877,0.9233820008,0.9999996997,0.7573825032,0.1278729628,0.3815089315,0.8222442017,0.0025707209,0.0655757655,0.9869146074,0.255500476,0.9223335128
/immune_cell_hum_mou/metrics/scaled/full_feature/combat_full,0.6192530661,0.4088348328,0.4549312927,0.9033490162,0.9999997645,0.7944578905,0.1994949495,0.3655615747,0.7316937285,0.0010570683,0.0456419515,0.9926742222,0.067029256,0.6839924354
/simulations_1_1/metrics/scaled/hvg/combat_full,1,1,0.6504805684,0.978556835,1.0000002342,,1,0.4942061063,1,0.0445248786,0.4404066083,1,0.2443944113,
/simulations_1_1/metrics/scaled/full_feature/combat_full,0.994799913,0.9969050746,0.6581855118,0.9782432535,1.0000002346,,1,0.5656773522,1,0.0799890152,0.4205361305,1,0.0517081338,
/simulations_2/metrics/scaled/hvg/combat_full,0.5386798399,0.3119278572,0.5239181295,0.9828329293,0.9999998982,,0.6360021209,0.5019601895,0.9986673054,0.0013585894,0.1070558608,0.9813558479,0.2568274259,
/simulations_2/metrics/scaled/full_feature/combat_full,0.555626323,0.2805482835,0.530201029,0.9687067303,0.9999999088,,0.5792349727,0.5065836487,0.9513226155,0.0001930579,0.0209182728,0.9996060341,0.0513630454,
/pancreas/metrics/unscaled/hvg/liger_embed,0.3577911976,0.3488596532,0.5164459633,0.7905819116,0.952336427,0.3919752487,0.14,0.4959421158,0.1907502062,0.0027557627,0.4401121545,0.8664470047,,
/pancreas/metrics/unscaled/full_feature/liger_embed,0.3353127708,0.3405149661,0.4893335772,0.8022467871,0.9552069708,0.5041761577,0.0575539568,0.4959421158,0.3120900739,0.0009245328,0.4238751046,0.8661165263,,
/lung_atlas/metrics/unscaled/hvg/liger_embed,0.1657952701,0.066444992,0.3504518499,0.7505235923,0.8752710156,0.1375423999,0.1348528015,0.5135470713,0.1414491805,0.062764585,0.2595146298,0.7835359755,,
/lung_atlas/metrics/unscaled/full_feature/liger_embed,0.1394026884,0.029786593,0.4129781486,0.7401801122,0.8804411202,0.1445020987,0.1471801926,0.5135470713,0.1478141215,0.0054570389,0.253358148,0.7814957735,,
/immune_cell_hum/metrics/unscaled/hvg/liger_embed,0.6693880178,0.6526541549,0.5717867083,0.8037574955,0.9571370685,0.4359992567,0.3751948089,0.493098909,0.6673194739,0.14882115,0.356448667,0.9730962087,,0.3585854318
/immune_cell_hum/metrics/unscaled/full_feature/liger_embed,0.6880278241,0.5660481641,0.5731012105,0.7899312256,0.9458038175,0.6198286222,0.4448598686,0.493098909,0.7761368903,0.1365157695,0.3412620092,0.9729508558,,0.5444628646
/immune_cell_hum_mou/metrics/unscaled/hvg/liger_embed,0.348005407,0.1833512061,0.4559782083,0.8744652643,0.9691797384,0.2775181981,0.0313364055,0.4146535322,0.5872765128,0.0939262718,0.1953929126,0.9341297576,,0.6507790989
/immune_cell_hum_mou/metrics/unscaled/full_feature/liger_embed,0.4110479182,0.2363494644,0.4362459916,0.8491633517,0.9269890836,0.3528238917,0.0451485149,0.4146535322,0.5893117968,0.0703541871,0.1730733815,0.9488965055,,0.5564048958
/simulations_1_1/metrics/unscaled/hvg/liger_embed,0.8677486117,0.8863613626,0.6112052491,0.9535873994,0.977915633,,0.0838709677,0.5308207255,0.9417635389,0.1027294345,0.5932433688,0.9933028902,,
/simulations_1_1/metrics/unscaled/full_feature/liger_embed,0.9478667886,0.9629054241,0.626979327,0.9357253157,0.9628566885,,0.7006369427,0.5308207255,0.8573340895,0.0065091352,0.5655897444,1,,
/simulations_2/metrics/unscaled/hvg/liger_embed,0.4155426167,0.2894433155,0.5600436817,0.7589184625,0.5275706293,,0.739979445,0.5326087363,0.8525064336,0.0001567661,0.1076164939,0.9958569358,,
/simulations_2/metrics/unscaled/full_feature/liger_embed,0.4947724098,0.3664684083,0.605472502,0.7425233023,0.3999316883,,0.8552910676,0.5326087363,0.8678710399,0.0003495218,0.0755875305,0.9997955142,,
/pancreas/metrics/unscaled/hvg/scgen_full,0.968318885,0.984757099,0.6944006532,0.7867018472,0.8826870726,0.3826150353,0.102189781,0.4962637813,0.9915121803,0.3020322497,0.3868414246,1,0.5878606602,
/pancreas/metrics/unscaled/full_feature/scgen_full,0.9489065287,0.9743995647,0.6452002823,0.7645371063,0.9134541429,0.5388210267,0.1014492754,0.5239315443,0.9889379325,0.0264969648,0.3496423094,1,0.4183839057,
/lung_atlas/metrics/unscaled/hvg/scgen_full,0.9313626797,0.9346812659,0.668508634,0.7737399327,0.514280193,0.7840297157,0.9845422117,0.4859419856,0.876018257,0.1185826073,0.1442503752,1,0.5272150425,
/lung_atlas/metrics/unscaled/full_feature/scgen_full,0.9437729719,0.9340572171,0.6714765429,0.7784756415,0.4750446128,0.6466795377,0.9880952381,0.5899048895,0.8213998532,0.0435664197,0.1373064239,1,0.4153589981,
/immune_cell_hum/metrics/unscaled/hvg/scgen_full,0.9021688787,0.9090031288,0.7427763939,0.8516621254,0.6640562784,0.4885757917,0.848681025,0.4741402185,0.9838849959,0.0550088616,0.2618922024,1,0.4236760155,0.8826491046
/immune_cell_hum/metrics/unscaled/full_feature/scgen_full,0.8595380329,0.8570645619,0.7414529324,0.8461741864,0.5933950655,0.3134624579,0.8499959467,0.4738863967,0.9945717702,0.01785477,0.2614873871,1,0.2388845691,0.8773638753
/immune_cell_hum_mou/metrics/unscaled/hvg/scgen_full,0.9042408308,0.8496267156,0.6758131832,0.8416707097,0.6194952344,0.3569176018,0.1554599247,0.3916330636,0.9731649366,0.0901680589,0.1061182462,1,0.4166488681,0.9258599272
/immune_cell_hum_mou/metrics/unscaled/full_feature/scgen_full,0.9000342951,0.8492911326,0.6655080169,0.8292993274,0.6334922539,0.2776744581,0.155627356,0.4177187532,0.9296806971,0.0214082439,0.0907178461,1,0.2378842812,0.6617300947
/simulations_1_1/metrics/unscaled/hvg/scgen_full,1,1,0.7254523486,0.8602752306,0.9476425749,,1,0.5144315483,1,0.9704909182,0.4194456457,1,0.4297648631,
/simulations_1_1/metrics/unscaled/full_feature/scgen_full,1,1,0.8458353579,0.8264794109,0.9333492781,,1,0.5648202375,1,0.6042909618,0.4484978374,1,0.2903927856,
/simulations_2/metrics/unscaled/hvg/scgen_full,1,1,0.7868679166,0.9103005906,0.4607046731,,1,0.6212093532,1,0.8213223268,0.1734875765,1,0.3503784255,
/simulations_2/metrics/unscaled/full_feature/scgen_full,1,1,0.8658850193,0.9070843389,0.4749208245,,1,0.6547052115,1,0.0567279767,0.1068713437,1,0.2392621065,
/pancreas/metrics/scaled/hvg/scgen_full,0.8198004164,0.8629509464,0.6437982917,0.7812526263,0.9651534346,0.4357911206,0.1102362205,0.8193765283,0.9668994543,0.0291441423,0.4088083276,0.9994844988,0.3632568251,
/pancreas/metrics/scaled/full_feature/scgen_full,0.3828472196,0.2265427798,0.4259597138,0.6867855335,0.9997588125,0.4102739847,0.0303030303,0.1482939422,0.5220514672,0.0049151775,0.3473785933,0.9197548819,0.0707696446,
/lung_atlas/metrics/scaled/hvg/scgen_full,0.5732266,0.4624251901,0.521941511,0.7714963317,0.8673508762,0.517864764,0.6762295082,0.4944618405,0.5441584878,0.0127013431,0.2029386851,0.9726476227,0.3321775308,
/lung_atlas/metrics/scaled/full_feature/scgen_full,0.5683832738,0.4705603423,0.4680615179,0.7443791496,0.8503230735,0.4200735682,0.7373737374,0.4418280758,0.5017871202,0.006767729,0.1777966646,0.9703070216,0.1397632464,
/immune_cell_hum/metrics/scaled/hvg/scgen_full,0.3105088086,0.1216157368,0.3665896058,0.795603746,0.9997279514,0.3753764238,0.3163754034,0.2980809137,0.246263031,0.1336818104,0.4067152166,0.8443720385,0.3754764388,0.4523267544
/immune_cell_hum/metrics/scaled/full_feature/scgen_full,0.3554379214,0.217482712,0.308097139,0.6554465176,0.999698148,0.5955496526,0.37377424,0.0301704481,0.4378716411,0.1232113378,0.3854203694,0.9013315986,0.1167840339,0
/immune_cell_hum_mou/metrics/scaled/hvg/scgen_full,0.4679408614,0.3172114356,0.4621947818,0.8367507981,0.9956108327,0.359419128,0.0365694384,0.3384209573,0.7920253925,0.0765462924,0.1535947314,0.9672199641,0.332867341,0.6778723877
/immune_cell_hum_mou/metrics/scaled/full_feature/scgen_full,,,,,,,,,,,,,,
/simulations_1_1/metrics/scaled/hvg/scgen_full,0.9107534845,0.9367088293,0.6705671251,0.9438170761,0.9669397996,,0.9016786571,0.5045002257,0.9929881962,0.082288889,0.5507050472,1,0.276885455,
/simulations_1_1/metrics/scaled/full_feature/scgen_full,0.9991464345,0.9995366867,0.7419806719,0.9555947716,0.9616522388,,1,0.6194889471,0.9999504828,0.0186019714,0.5352115666,1,0.0624350012,
/simulations_2/metrics/scaled/hvg/scgen_full,0.1450584259,0.1272706097,0.5071586319,0.977058011,0.9402515993,,0.4191394659,0.4972379869,0.9934741651,0.0009723921,0.3533936224,0.8860912064,0.2689008851,
/simulations_2/metrics/scaled/full_feature/scgen_full,0.5471120106,0.5319161917,0.5208785031,0.9354913459,0.8641388554,,0.7938207031,0.5206448194,0.9960446519,0.0018205582,0.1708321374,0.9832623709,0.1036164387,
/pancreas/metrics/unscaled/hvg/fastmnn_embed,0.9237232501,0.9547840899,0.6409646981,0.8977854125,0.8592820236,0.3459280586,0.1060606061,0.541079171,0.848531648,0.0719221888,0.2910119667,1,,
/pancreas/metrics/unscaled/full_feature/fastmnn_embed,0.8644503173,0.8881281105,0.5686537902,0.8851395476,0.7043223281,0.5626230906,0.1060606061,0.5336193182,0.830294638,0.0084454646,0.1576856337,0.9996258867,,
/lung_atlas/metrics/unscaled/hvg/fastmnn_embed,0.7434772046,0.597083431,0.5955354837,0.8800680275,0.6249296395,0.8253955405,0.8209302326,0.4818114713,0.6786457169,0.0894862806,0.1324491731,0.9945864516,,
/lung_atlas/metrics/unscaled/full_feature/fastmnn_embed,0.7318346665,0.5774696414,0.5576834989,0.873202633,0.5900532826,0.9112979312,0.8352402746,0.5132194012,0.7406228458,0.0011841913,0.1132519224,0.9936712007,,
/immune_cell_hum/metrics/unscaled/hvg/fastmnn_embed,0.8396285303,0.8011560663,0.5971891566,0.8950032497,0.8819998987,0.7915226334,0.8459719409,0.5735555161,0.9735524658,0.1499088261,0.2545540678,0.9908239019,,0.8452916982
/immune_cell_hum/metrics/unscaled/full_feature/fastmnn_embed,0.7988900069,0.7318885967,0.5790362278,0.8795541634,0.8567817103,0.9212744222,0.7720295007,0.6029495336,0.9544929276,0.070170222,0.2165711022,0.9935052794,,0.865914251
